17000 17015
5 4917 -312
15272 5 -405
183 15272 -641
4211 183 -347
16364 4211 -328
2443 16364 -907
6665 2443 -458
14759 6665 -623
14644 14759 -248
5410 14644 -363
16431 5410 -217
889 16431 -471
13781 889 -928
13928 13781 -573
1002 13928 -873
11362 1002 -522
593 11362 -561
5852 593 -583
1566 5852 -657
16487 1566 -575
1154 16487 -945
334 1154 -840
16267 334 -148
14999 16267 -608
15621 14999 -774
12997 15621 -253
10588 12997 -594
12084 10588 -256
5566 12084 -460
3459 5566 -212
14833 3459 -377
15761 14833 -628
395 15761 -853
7145 395 -977
15573 7145 -913
584 15573 -499
1662 584 -147
945 1662 -388
10322 945 -42
4163 10322 -221
3976 4163 -7
4071 3976 -8
11859 4071 -23
102 11859 -78
137 102 -991
6991 137 -666
14006 6991 -207
14589 14006 -111
15481 14589 -619
4444 15481 -119
7217 4444 -808
9639 7217 -89
16295 9639 -748
14863 16295 -778
941 14863 -763
6273 941 -682
5072 6273 -705
13744 5072 -176
5468 13744 -174
15346 5468 -788
8408 15346 -2
4206 8408 -636
13918 4206 -36
10046 13918 -208
9167 10046 -961
417 9167 -522
2460 417 -414
11505 2460 -230
11459 11505 -132
2 11459 -445
618 2 -542
9225 618 -81
6452 9225 -331
13365 6452 -887
13611 13365 -415
14163 13611 -757
4191 14163 -875
11738 4191 -556
7263 11738 -631
7584 7263 -241
4478 7584 -559
4810 4478 -46
1160 4810 -680
5664 1160 -771
12292 5664 -9
7470 12292 -623
8230 7470 -353
16884 8230 -279
7057 16884 -565
429 7057 -73
6518 429 -640
13130 6518 -701
5464 13130 -424
10665 5464 -422
10943 10665 -917
15006 10943 -141
16356 15006 -803
16829 16356 -342
6876 16829 -574
3294 6876 -516
3375 3294 -3
15467 3375 -492
12551 15467 -589
7999 12551 -580
16608 7999 -60
13526 16608 -520
10549 13526 -177
4147 10549 -966
10890 4147 -409
13053 10890 -699
13253 13053 -495
1787 13253 -431
1462 1787 -237
9100 1462 -677
13097 9100 -215
8595 13097 -276
8497 8595 -176
12629 8497 -607
2801 12629 -263
15138 2801 -566
3867 15138 -497
13243 3867 -624
1322 13243 -297
13996 1322 -51
1076 13996 -598
5288 1076 -456
670 5288 -467
2714 670 -51
5380 2714 -388
7617 5380 -991
15373 7617 -11
11830 15373 -390
9456 11830 -703
14187 9456 -811
14623 14187 -847
4050 14623 -606
14268 4050 -106
8528 14268 -211
15941 8528 -974
3448 15941 -360
12691 3448 -812
703 12691 -879
249 703 -417
6385 249 -874
16776 6385 -47
9361 16776 -109
13851 9361 -399
6490 13851 -548
12999 6490 -616
14661 12999 -130
4157 14661 -171
16252 4157 -151
13218 16252 -950
11233 13218 -525
8329 11233 -631
12192 8329 -487
3266 12192 -155
10559 3266 -260
7354 10559 -470
1966 7354 -1
15113 1966 -796
13089 15113 -107
11499 13089 -683
13924 11499 -11
11261 13924 -97
6294 11261 -152
12475 6294 -940
3673 12475 -21
10327 3673 -220
16288 10327 -280
16419 16288 -812
771 16419 -348
8549 771 -290
613 8549 -816
12611 613 -275
15620 12611 -273
4766 15620 -987
9893 4766 -988
283 9893 -935
5556 283 -428
6287 5556 -690
12431 6287 -224
8163 12431 -719
14883 8163 -155
526 14883 -211
9032 526 -488
12815 9032 -244
5835 12815 -785
13079 5835 -344
12053 13079 -752
10084 12053 -135
5870 10084 -799
2803 5870 -642
15324 2803 -811
1424 15324 -200
4514 1424 -363
7098 4514 -969
5281 7098 -365
1755 5281 -524
5043 1755 -900
4057 5043 -459
5275 4057 -903
1309 5275 -117
16852 1309 -1
5905 16852 -740
6210 5905 -934
7492 6210 -447
16046 7492 -541
109 16046 -594
3896 109 -211
8655 3896 -103
12453 8655 -579
4304 12453 -909
14084 4304 -625
16999 14084 -578
5525 16999 -602
7897 5525 -873
7542 7897 -81
933 7542 -383
15982 933 -544
2448 15982 -173
1815 2448 -789
8999 1815 -4
2638 8999 -766
12701 2638 -152
14801 12701 -79
7378 14801 -282
16685 7378 -559
5627 16685 -94
14856 5627 -768
15199 14856 -56
11639 15199 -824
6368 11639 -950
455 6368 -200
14852 455 -960
13239 14852 -752
12778 13239 -746
11994 12778 -521
16344 11994 -573
166 16344 -101
16317 166 -243
5341 16317 -994
16315 5341 -63
13402 16315 -794
8042 13402 -779
14432 8042 -701
5041 14432 -917
7802 5041 -99
16882 7802 -600
13871 16882 -584
12906 13871 -640
16370 12906 -956
5012 16370 -337
3245 5012 -396
11706 3245 -351
11612 11706 -357
14016 11612 -83
2270 14016 -135
333 2270 -63
4165 333 -71
12535 4165 -401
2268 12535 -82
10257 2268 -183
11314 10257 -51
1238 11314 -894
1089 1238 -915
11854 1089 -989
7989 11854 -88
5235 7989 -579
16430 5235 -801
16553 16430 -787
4938 16553 -49
6445 4938 -847
10013 6445 -105
15208 10013 -160
7651 15208 -456
793 7651 -186
2103 793 -987
8572 2103 -166
12965 8572 -622
9508 12965 -128
7334 9508 -596
16029 7334 -23
15185 16029 -342
13929 15185 -685
1561 13929 -995
497 1561 -407
10661 497 -613
11271 10661 -38
14719 11271 -987
1913 14719 -560
5853 1913 -658
309 5853 -810
12744 309 -659
8008 12744 -585
12365 8008 -117
11625 12365 -563
9938 11625 -272
8938 9938 -573
11807 8938 -625
15866 11807 -968
7226 15866 -165
3629 7226 -258
12989 3629 -762
8579 12989 -694
2389 8579 -560
7016 2389 -544
8354 7016 -774
2945 8354 -778
2218 2945 -725
8510 2218 -255
707 8510 -196
8677 707 -264
5333 8677 -807
5995 5333 -188
11561 5995 -381
4526 11561 -825
9564 4526 -947
3227 9564 -740
2826 3227 -477
2838 2826 -455
8240 2838 -427
12447 8240 -366
7520 12447 -280
1564 7520 -393
3812 1564 -556
5666 3812 -206
4733 5666 -997
2927 4733 -301
5912 2927 -582
16678 5912 -350
2053 16678 -340
710 2053 -328
11559 710 -175
8044 11559 -883
11726 8044 -287
8803 11726 -72
9510 8803 -463
5871 9510 -89
15833 5871 -851
2666 15833 -356
15290 2666 -250
7867 15290 -142
10729 7867 -52
10193 10729 -889
3117 10193 -848
14169 3117 -368
2181 14169 -578
1533 2181 -749
12811 1533 -476
16059 12811 -878
14972 16059 -869
1432 14972 -543
1746 1432 -103
10821 1746 -792
13657 10821 -650
3134 13657 -445
5527 3134 -459
13203 5527 -254
6935 13203 -411
10783 6935 -523
3487 10783 -175
14675 3487 -450
5667 14675 -265
4721 5667 -533
11324 4721 -21
1964 11324 -589
9090 1964 -721
2552 9090 -180
16384 2552 -166
6306 16384 -474
1555 6306 -616
6322 1555 -176
13960 6322 -137
1324 13960 -517
16747 1324 -398
16269 16747 -187
9838 16269 -974
4941 9838 -978
6636 4941 -28
8390 6636 -672
7932 8390 -278
13113 7932 -382
15429 13113 -990
4871 15429 -118
6903 4871 -607
10381 6903 -958
5504 10381 -911
5993 5504 -951
13355 5993 -529
13157 13355 -666
4849 13157 -824
14762 4849 -718
9277 14762 -625
10301 9277 -576
14754 10301 -863
14091 14754 -141
9643 14091 -833
9199 9643 -568
12468 9199 -63
10975 12468 -451
12920 10975 -573
13346 12920 -795
12426 13346 -588
11356 12426 -950
10471 11356 -292
10963 10471 -331
10339 10963 -651
5655 10339 -949
16587 5655 -691
16207 16587 -314
16178 16207 -492
2992 16178 -267
15381 2992 -681
16525 15381 -539
10538 16525 -480
16927 10538 -67
15223 16927 -386
16334 15223 -168
2704 16334 -264
12416 2704 -814
1867 12416 -253
5934 1867 -945
2458 5934 -139
11214 2458 -910
12681 11214 -134
12200 12681 -312
16488 12200 -118
13769 16488 -400
8744 13769 -673
1631 8744 -972
16830 1631 -826
6526 16830 -924
10265 6526 -139
15672 10265 -797
6296 15672 -183
3451 6296 -78
784 3451 -625
14580 784 -337
4581 14580 -971
76 4581 -736
13890 76 -517
1006 13890 -16
10913 1006 -249
5617 10913 -125
8978 5617 -181
8158 8978 -437
12171 8158 -954
1384 12171 -351
1637 1384 -906
15105 1637 -839
6190 15105 -268
16836 6190 -699
12007 16836 -593
1909 12007 -19
637 1909 -237
16980 637 -498
3771 16980 -380
8519 3771 -658
949 8519 -911
1132 949 -784
3622 1132 -239
11511 3622 -522
10429 11511 -497
3063 10429 -481
11494 3063 -338
2113 11494 -798
1807 2113 -642
6268 1807 -879
6180 6268 -377
2724 6180 -477
8775 2724 -493
8288 8775 -716
14244 8288 -830
3293 14244 -372
10024 3293 -243
4706 10024 -295
10612 4706 -442
6028 10612 -356
5727 6028 -4
3313 5727 -697
3701 3313 -414
3563 3701 -498
16943 3563 -611
6808 16943 -886
12913 6808 -676
6904 12913 -384
5552 6904 -509
10581 5552 -419
574 10581 -829
2863 574 -726
2028 2863 -481
11786 2028 -683
2434 11786 -161
15545 2434 -665
1251 15545 -309
425 1251 -536
7575 425 -961
7547 7575 -840
3769 7547 -28
14303 3769 -433
6060 14303 -261
7514 6060 -497
5247 7514 -97
16813 5247 -128
11016 16813 -484
421 11016 -855
5348 421 -243
13680 5348 -49
11116 13680 -63
16732 11116 -680
6353 16732 -199
12361 6353 -747
3704 12361 -709
5639 3704 -88
6202 5639 -270
12851 6202 -647
1275 12851 -494
7623 1275 -32
2887 7623 -556
2907 2887 -449
5163 2907 -31
814 5163 -741
14881 814 -356
14993 14881 -178
5536 14993 -704
1372 5536 -344
5648 1372 -165
509 5648 -577
16695 509 -815
352 16695 -2
555 352 -302
16173 555 -206
5940 16173 -387
4594 5940 -636
12404 4594 -336
3509 12404 -749
16858 3509 -656
16889 16858 -744
2145 16889 -376
6238 2145 -43
2219 6238 -510
12881 2219 -449
5684 12881 -850
176 5684 -371
4336 176 -377
695 4336 -435
8197 695 -885
597 8197 -941
13310 597 -279
5225 13310 -220
10370 5225 -953
15172 10370 -132
7821 15172 -19
10834 7821 -342
592 10834 -265
3739 592 -572
12286 3739 -68
3688 12286 -537
5098 3688 -481
722 5098 -702
9530 722 -494
13340 9530 -548
15309 13340 -247
8124 15309 -116
156 8124 -500
13782 156 -398
12961 13782 -809
5506 12961 -731
8665 5506 -306
11648 8665 -735
9657 11648 -595
6864 9657 -924
8754 6864 -182
16880 8754 -40
14212 16880 -245
11852 14212 -817
3708 11852 -16
7699 3708 -475
9989 7699 -687
5834 9989 -185
13920 5834 -590
14130 13920 -930
4219 14130 -252
16506 4219 -155
1519 16506 -681
12389 1519 -49
12810 12389 -456
11696 12810 -322
15892 11696 -389
1104 15892 -716
14915 1104 -418
8560 14915 -773
4397 8560 -140
12359 4397 -390
15593 12359 -7
1082 15593 -308
4060 1082 -584
1359 4060 -551
1823 1359 -557
2600 1823 -225
12935 2600 -411
7419 12935 -172
10573 7419 -747
14813 10573 -29
8361 14813 -182
2015 8361 -788
13288 2015 -881
4145 13288 -639
13178 4145 -316
2837 13178 -790
6576 2837 -732
3714 6576 -715
1558 3714 -229
14540 1558 -180
13549 14540 -982
4948 13549 -742
1773 4948 -617
1685 1773 -494
4754 1685 -304
7413 4754 -644
8265 7413 -667
5820 8265 -847
1079 5820 -343
4041 1079 -30
14184 4041 -682
16452 14184 -785
5403 16452 -855
865 5403 -845
14877 865 -183
149 14877 -824
9449 149 -59
1898 9449 -761
9358 1898 -265
12204 9358 -511
8546 12204 -273
610 8546 -614
6433 610 -480
10713 6433 -293
16257 10713 -230
1819 16257 -691
3987 1819 -979
14678 3987 -846
5119 14678 -437
12377 5119 -554
10999 12377 -858
11145 10999 -481
15407 11145 -647
7069 15407 -191
1711 7069 -515
5178 1711 -725
12758 5178 -545
4542 12758 -370
1070 4542 -606
2341 1070 -700
7439 2341 -833
8715 7439 -483
12234 8715 -601
5888 12234 -635
14496 5888 -119
1212 14496 -248
6987 1212 -849
14323 6987 -279
5123 14323 -612
13108 5123 -168
13223 13108 -949
164 13223 -88
13118 164 -436
11185 13118 -694
6078 11185 -210
2284 6078 -955
1340 2284 -739
8159 1340 -670
14161 8159 -958
7638 14161 -985
12148 7638 -345
7754 12148 -487
5770 7754 -847
14922 5770 -377
4582 14922 -725
9189 4582 -332
9948 9189 -847
15721 9948 -135
15784 15721 -508
3731 15784 -859
10604 3731 -310
5085 10604 -1
5343 5085 -975
16347 5343 -746
7432 16347 -159
13228 7432 -726
10701 13228 -254
16823 10701 -725
13307 16823 -998
6195 13307 -174
1568 6195 -879
14967 1568 -353
5487 14967 -559
13743 5487 -656
5399 13743 -860
706 5399 -134
801 706 -446
12561 801 -134
7427 12561 -368
6480 7427 -111
12668 6480 -61
6410 12668 -433
1074 6410 -824
8931 1074 -914
6062 8931 -658
14408 6062 -141
3162 14408 -675
3260 3162 -142
11846 3260 -637
14851 11846 -531
4250 14851 -880
10699 4250 -856
14579 10699 -819
10550 14579 -512
4694 10550 -65
3671 4694 -972
2361 3671 -869
2917 2361 -489
11503 2917 -540
16003 11503 -172
13662 16003 -214
3140 13662 -796
3933 3140 -108
10825 3933 -522
7035 10825 -510
8246 7035 -774
7936 8246 -530
6546 7936 -326
5539 6546 -658
5752 5539 -223
16123 5752 -518
16084 16123 -319
14823 16084 -344
4836 14823 -62
8106 4836 -603
7067 8106 -458
14390 7067 -764
5570 14390 -75
15800 5570 -694
10133 15800 -365
6857 10133 -157
15895 6857 -833
12373 15895 -942
8697 12373 -560
2947 8697 -269
6447 2947 -489
6897 6447 -608
6622 6897 -688
10893 6622 -867
5193 10893 -469
2504 5193 -922
951 2504 -708
902 951 -248
346 902 -465
3496 346 -452
13815 3496 -724
8441 13815 -468
14737 8441 -490
15648 14737 -557
14287 15648 -581
16050 14287 -487
2430 16050 -341
15238 2430 -564
1524 15238 -438
8065 1524 -416
13559 8065 -854
15213 13559 -2
12499 15213 -736
11419 12499 -965
4451 11419 -213
7772 4451 -192
12879 7772 -48
9433 12879 -999
5490 9433 -841
7096 5490 -565
12230 7096 -397
5320 12230 -36
9716 5320 -218
4919 9716 -620
8652 4919 -655
4906 8652 -233
13005 4906 -856
5029 13005 -631
11875 5029 -374
4625 11875 -790
2682 4625 -462
10988 2682 -806
16116 10988 -311
8905 16116 -952
7582 8905 -892
2786 7582 -110
14079 2786 -133
4886 14079 -509
6015 4886 -408
2318 6015 -395
4839 2318 -987
5430 4839 -434
10993 5430 -210
13816 10993 -468
3333 13816 -980
7473 3333 -534
3192 7473 -618
6602 3192 -553
8584 6602 -384
7264 8584 -539
348 7264 -3
5603 348 -517
7931 5603 -708
13026 7931 -895
4281 13026 -717
12877 4281 -556
1911 12877 -313
5242 1911 -903
10578 5242 -956
11682 10578 -28
1516 11682 -434
12364 1516 -159
11631 12364 -97
4421 11631 -811
1069 4421 -474
2701 1069 -194
15963 2701 -253
6542 15963 -716
14857 6542 -203
13984 14857 -164
2451 13984 -72
1051 2451 -570
4712 1051 -952
5292 4712 -809
1431 5292 -107
5757 1431 -505
12593 5757 -414
14046 12593 -373
5721 14046 -618
3188 5721 -136
55 3188 -564
1010 55 -936
3734 1010 -648
4243 3734 -623
8689 4243 -296
11519 8689 -488
107 11519 -264
10793 107 -152
3081 10793 -566
15638 3081 -597
11989 15638 -488
3939 11989 -64
1467 3939 -535
8403 1467 -610
9543 8403 -948
1098 9543 -546
13555 1098 -710
5484 13555 -281
6744 5484 -955
2309 6744 -32
804 2309 -402
11701 804 -597
31 11701 -13
4872 31 -929
184 4872 -995
7577 184 -36
15595 7577 -704
4647 15595 -282
14755 4647 -949
16474 14755 -323
5345 16474 -270
2433 5345 -45
4969 2433 -622
4427 4969 -136
2843 4427 -214
8838 2843 -835
15328 8838 -879
16618 15328 -693
9668 16618 -405
15515 9668 -585
1626 15515 -461
1302 1626 -283
721 1302 -284
6826 721 -51
8223 6826 -86
8010 8223 -801
4002 8010 -854
14366 4002 -372
16477 14366 -355
14600 16477 -783
3961 14600 -800
4589 3961 -305
8542 4589 -864
11473 8542 -350
10110 11473 -872
12769 10110 -753
5173 12769 -12
4280 5173 -859
13886 4280 -41
5376 13886 -254
9943 5376 -954
6172 9943 -392
3473 6172 -428
16744 3473 -593
16948 16744 -660
13674 16948 -633
1587 13674 -327
9416 1587 -159
627 9416 -170
2808 627 -720
15953 2808 -715
6328 15953 -238
7350 6328 -583
11779 7350 -480
4151 11779 -56
16438 4151 -894
15506 16438 -415
13448 15506 -554
16217 13448 -383
1375 16217 -320
3879 1375 -280
4533 3879 -586
969 4533 -395
2118 969 -840
11836 2118 -574
12649 11836 -367
8054 12649 -623
13379 8054 -298
10195 13379 -276
2169 10195 -342
6129 2169 -502
5401 6129 -542
551 5401 -484
11611 551 -452
15615 11611 -910
16302 15615 -67
15045 16302 -390
9617 15045 -477
1270 9617 -186
9332 1270 -270
4202 9332 -801
4824 4202 -15
1085 4824 -499
4303 1085 -240
8936 4303 -124
10316 8936 -798
15160 10316 -396
6444 15160 -624
10924 6444 -537
12911 10924 -863
1316 12911 -136
16208 1316 -702
8179 16208 -966
13905 8179 -132
7764 13905 -68
15517 7764 -372
2937 15517 -43
2665 2937 -66
11685 2665 -668
2337 11685 -99
654 2337 -595
9906 654 -565
8253 9906 -656
5366 8253 -553
15114 5366 -748
2421 15114 -847
1047 2421 -563
4021 1047 -500
77 4021 -526
5188 77 -962
12754 5188 -640
9945 12754 -661
14178 9945 -324
16272 14178 -660
7858 16272 -787
2636 7858 -230
9098 2636 -275
9047 9098 -324
7517 9047 -545
8914 7517 -98
11003 8914 -693
6499 11003 -886
6514 6499 -207
1590 6514 -735
13623 1590 -429
10789 13623 -875
9372 10789 -492
4813 9372 -693
8743 4813 -937
2820 8743 -958
12992 2820 -974
14503 12992 -596
3886 14503 -385
7451 3886 -159
11488 7451 -646
1857 11488 -591
988 1857 -482
10940 988 -552
14284 10940 -499
11900 14284 -899
15228 11900 -386
2909 15228 -938
9976 2909 -951
2672 9976 -422
2056 2672 -282
2548 2056 -133
10410 2548 -949
11412 10410 -288
9515 11412 -605
272 9515 -465
14404 272 -621
9043 14404 -532
13270 9043 -275
3824 13270 -184
5952 3824 -958
10755 5952 -451
12690 10755 -292
9904 12690 -825
13090 9904 -449
4764 13090 -188
5589 4764 -374
10484 5589 -491
8483 10484 -237
16547 8483 -510
6533 16547 -365
10617 6533 -310
8394 10617 -31
12495 8394 -785
9712 12495 -806
3491 9712 -481
4210 3491 -94
12959 4210 -713
2792 12959 -130
2918 2792 -339
4101 2918 -961
10312 4101 -1
16074 10312 -139
16973 16074 -619
4183 16973 -544
9636 4183 -703
3781 9636 -753
13729 3781 -647
9141 13729 -626
12735 9141 -500
211 12735 -898
15119 211 -254
3924 15119 -780
10178 3924 -784
14359 10178 -948
12180 14359 -772
4201 12180 -141
14373 4201 -600
6615 14373 -162
11586 6615 -281
9575 11586 -186
6804 9575 -1000
14631 6804 -792
12149 14631 -448
2445 12149 -789
1707 2445 -159
11012 1707 -295
4920 11012 -945
7000 4920 -685
7168 7000 -669
13914 7168 -456
8977 13914 -582
7610 8977 -461
6984 7610 -437
10011 6984 -49
3747 10011 -166
2677 3747 -932
3647 2677 -275
9109 3647 -665
6279 9109 -612
11339 6279 -671
7313 11339 -636
8176 7313 -867
14430 8176 -222
727 14430 -489
4067 727 -185
9724 4067 -933
6961 9724 -525
7275 6961 -879
12747 7275 -34
7329 12747 -334
3737 7329 -879
11112 3737 -508
11644 11112 -970
2536 11644 -530
5751 2536 -95
12435 5751 -704
15856 12435 -24
2263 15856 -982
15651 2263 -655
2357 15651 -943
8237 2357 -167
8645 8237 -898
3916 8645 -635
14606 3916 -51
11247 14606 -899
16386 11247 -386
13350 16386 -526
7074 13350 -433
13109 7074 -778
13597 13109 -587
1075 13597 -122
2030 1075 -53
115 2030 -4
15956 115 -942
2090 15956 -153
3348 2090 -773
16839 3348 -75
3223 16839 -782
8373 3223 -980
11580 8373 -391
3163 11580 -953
2531 3163 -74
12125 2531 -471
16132 12125 -458
9070 16132 -302
13664 9070 -514
14297 13664 -17
12813 14297 -742
983 12813 -588
15140 983 -587
253 15140 -29
13305 253 -963
5367 13305 -888
4884 5367 -297
16065 4884 -18
12370 16065 -515
1560 12370 -145
5882 1560 -679
1344 5882 -851
14409 1344 -935
8778 14409 -967
2026 8778 -608
1005 2026 -719
8771 1005 -642
5088 8771 -955
16548 5088 -803
5049 16548 -511
8531 5049 -513
4933 8531 -89
14700 4933 -872
7657 14700 -281
85 7657 -981
15268 85 -646
15251 15268 -790
8374 15251 -407
180 8374 -22
10505 180 -849
12115 10505 -985
13119 12115 -303
15317 13119 -985
13513 15317 -652
13302 13513 -53
11358 13302 -113
6281 11358 -411
16798 6281 -952
6497 16798 -564
8461 6497 -268
2555 8461 -517
4328 2555 -762
15907 4328 -447
7241 15907 -461
12490 7241 -287
9937 12490 -263
4213 9937 -655
4189 4213 -268
529 4189 -728
5105 529 -969
14472 5105 -121
10325 14472 -464
13637 10325 -315
4699 13637 -832
3783 4699 -187
15915 3783 -892
4799 15915 -370
11750 4799 -528
7504 11750 -577
3514 7504 -209
7032 3514 -680
7012 7032 -213
15101 7012 -255
10340 15101 -58
1970 10340 -927
16476 1970 -607
1684 16476 -709
5278 1684 -357
16790 5278 -679
9895 16790 -453
16914 9895 -220
12483 16914 -6
12045 12483 -834
608 12045 -459
7154 608 -131
5955 7154 -308
2819 5955 -368
16934 2819 -909
5239 16934 -193
494 5239 -882
14987 494 -710
8116 14987 -119
7488 8116 -953
12412 7488 -44
5212 12412 -893
3121 5212 -426
7847 3121 -479
11413 7847 -525
15695 11413 -692
7625 15695 -607
15028 7625 -988
10235 15028 -331
3213 10235 -174
15203 3213 -665
8867 15203 -476
15432 8867 -936
7992 15432 -642
4668 7992 -973
9670 4668 -643
4689 9670 -679
9634 4689 -189
4047 9634 -1
9337 4047 -553
10872 9337 -107
5638 10872 -889
4005 5638 -311
2524 4005 -627
4739 2524 -584
14093 4739 -786
12809 14093 -814
3565 12809 -758
11904 3565 -991
16139 11904 -404
16710 16139 -837
5850 16710 -578
2047 5850 -218
7983 2047 -614
1217 7983 -431
3190 1217 -107
13531 3190 -980
9063 13531 -661
3468 9063 -484
7246 3468 -495
4345 7246 -862
134 4345 -50
11497 134 -526
13763 11497 -335
11622 13763 -378
15622 11622 -386
12616 15622 -95
4474 12616 -94
14492 4474 -864
14868 14492 -95
15795 14868 -644
13859 15795 -691
3682 13859 -226
8895 3682 -218
3582 8895 -211
1774 3582 -751
2752 1774 -41
11510 2752 -949
5452 11510 -868
12538 5452 -725
8620 12538 -812
2405 8620 -970
8011 2405 -145
15537 8011 -501
2594 15537 -124
7524 2594 -182
16104 7524 -381
13538 16104 -736
476 13538 -73
16605 476 -636
4450 16605 -887
5017 4450 -794
15141 5017 -59
178 15141 -42
11641 178 -787
11978 11641 -129
3619 11978 -376
4830 3619 -525
4893 4830 -909
15890 4893 -759
3334 15890 -865
16450 3334 -348
1934 16450 -405
11527 1934 -833
12606 11527 -339
14497 12606 -773
12151 14497 -417
4523 12151 -542
6938 4523 -207
12179 6938 -761
5881 12179 -703
13092 5881 -775
2547 13092 -345
138 2547 -217
1401 138 -661
9335 1401 -378
3883 9335 -297
9202 3883 -494
6373 9202 -327
15561 6373 -333
14989 15561 -636
6641 14989 -394
12352 6641 -599
7508 12352 -500
13579 7508 -880
12587 13579 -688
3001 12587 -953
3648 3001 -689
8247 3648 -938
6893 8247 -76
826 6893 -246
16545 826 -558
12951 16545 -800
